**********
id, artist_name
35331, Justin Timberlake
34517, Hans Zimmer
740216, Sam Smith
41143, Pitbull
1019952, TheFatRat
185858, The Weeknd
56783, Flo Rida
38898, Mark Ronson
29968, Calvin Harris
27604, Adam Lambert
35332, Jason Mraz
31211, David Guetta
30899, Chris Medina
38853, Michael Jackson
29960, Chris Brown
35329, James Blunt
780003, Martin Garrix
53283, Drake
196215, Adam Levine
45336, Thomas Bergersen
956238, Shawn Mendes
38854, 马克西姆.姆尔维察
35342, John Legend
45838, will.i.am
37065, Josh Vietti
366358, Deorro
844410, Kygo
46376, Zedd
43755, Skrillex
31212, David Garrett
1035020, Axero
41151, Pharrell Williams
29709, Boyce Avenue
688047, Tiësto
45129, Troye Sivan
35375, Joel Hanson
31200, Darin
40266, Mark Petrie
41937, Richard Clayderman
34994, Hardwell
40245, MitiS
35054, Immediate Music
41992, Ramin Djawadi
40423, Ne-Yo
45564, Usher
34327, Greyson Chance
1032229, Janji
46198, 雅尼
296416, DJ Snake
1050324, Fetty Wap
42935, Shayne Ward
37520, Kanye West
35334, Jay-Z
32662, Enrique Iglesias
35511, Jason DeRulo
29251, Alesso
806048, Shane Filan
53243, Dr. Dre
27595, Akon
813244, Virtual Riot
44262, Tamas Wells
27621, Armin van Buuren
41928, Robbie Williams
896177, John Dreamer
152734, Deutschland sucht den Superstar
31199, Dan Gibson
129271, B.o.B
862014, Hozier
35351, John Williams
28727, Asher Book
347497, Jacoo
31187, Daniel Powter
1046359, Alex Skrindo
28745, Afrojack
41947, Robin Thicke
935184, DJ Daniel Kim
28690, Alex Goot
185832, Big Sean
1049096, Itro
31645, Diplo
62194, Juicy J
38849, Mika
197248, R3hab
38118, Lil Wayne
31188, Damien Rice
37518, Kevin Kern
38855, Michael Bublé
43647, Stewart Mac
963083, Felix Jaehn
1032073, Panda Eyes
45033, Tyga
-----------------------------------------------
46399, 50 Cent
46465, 7AND5
1087105, Mich
46481, 2 Chainz
759192,  Blue Stahli 
797159, FKJ
44354, Trey Songz
1046149, Jussie Smollett
40858, Ólafur Arnalds
762511, 3LAU
35235, 伊戈尔.克鲁托伊
1135145, @iHeart Memphis
956260, Rootkit
699004,  Miriam Bryant
961310, Thomston
852118, Coleman Hell
1078367, Алексей Воробьёв
1017035, San Holo
776120,  Fatih Erkoc 
1011193, Brika
805212, Boehm
804065, Astronaut
935196,  Lookas
1150074, ЯрмаК
27764, 阿列克谢.高曼
208391, 7JZ
1023179, BØRNS
57887, Finale
816048,  Ryan Amon
963603, iLoveMakonnen
852286,  Alexey Omelchuk
30948, Çelik Erişçi
1159126, Häruki
816496, Grandtheft
837067,  Andreas Waldetoft
806052, İrem Derici
952052, Kaaze
76779, Steve Angello
976131,  Bobby Shmurda 
41064, Ørjan Nilsen
46332, Zlye Kukly
1181101, 99 Souls
471420, Danny Avila
1022051,  Cannons 
784425,  Taps
46479, 501
852013,  Dan Desnoyers 
1043472,  Neitan
58155, Green Velvet
46469, 12th Planet
973131, Faux Tales
784416, Bakermat
45210, Timati
896787, Сергей Хмелевский
776229, Barely Alive
806125,  SirensCeol
975418, Sango
911094, Eliminate
961254,  Jeff Russo
762269,  Luke McMaster 
1021374, Tom Enzy
900026,  Hot Mouth 
973044,  Bruno Bavota 
935192, Lido
1081052, Anton Borin
939118,  Sub Pub Music 
779011,  Bob Acri 
155636, Plácido Domingo
1019846,  Dropouts 
776588, αtu
985106,  kill fm 
813403, 3R2
911049,  Antti Martikainen
